GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,GADE,SWL1,SWL2,SWL3,SWL4,SWL5,Game,Platform,Hours,whyplay,League,streams,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Narcissism,Gender,Age,Work,Residence,Playstyle,GAD_T,SWL_T,SPIN_T
2,1,1,1,0,1,2,Somewhat difficult,4,5,4,3,1,League of Legends,PC,20.0,improving,undefined,5.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,Male,19,Student at college / university,Australia,multiplayer - online - with real life friends,8,17,25.0
3,3,3,3,3,3,3,Very difficult,2,1,4,2,3,League of Legends,PC,40.0,winning,undefined,20.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,Male,21,Student at school,USA,multiplayer - online - with online acquaintances or teammates,21,12,45.0
0,0,0,0,0,0,0,Not difficult at all,5,5,6,4,5,Other,PC,5.0,having_fun,undefined,8.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,19,Student at college / university,UK,multiplayer - online - with strangers,0,25,13.0
2,2,2,2,0,1,1,Somewhat difficult,5,2,6,7,2,Other,"Console (PS, Xbox, ...)",25.0,having_fun,undefined,0.0,1.0,0.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,Female,34,Unemployed / between jobs,USA,singleplayer,10,22,38.0
1,2,2,0,2,1,1,Not difficult at all,2,3,5,7,7,Other,"Console (PS, Xbox, ...)",10.0,having_fun,undefined,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Male,19,Student at college / university,USA,singleplayer,9,24,5.0
0,0,0,0,0,0,0,Not difficult at all,6,6,6,6,5,Other,Smartphone / Tablet,5.0,having_fun,undefined,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Male,50,Employed,Japan,singleplayer,0,29,7.0
3,3,3,3,2,3,1,Very difficult,2,3,4,3,3,League of Legends,PC,10.0,improving,undefined,5.0,1.0,4.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,Female,20,Employed,USA,multiplayer - online - with strangers,18,15,30.0
2,1,1,1,1,1,0,Somewhat difficult,5,4,2,4,5,Other,PC,20.0,having_fun,undefined,0.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,Female,21,Student at college / university,Canada,multiplayer - online - with real life friends,7,20,30.0
0,0,0,1,0,1,1,Not difficult at all,5,5,6,5,4,Diablo 3,PC,45.0,having_fun,undefined,20.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,Male,19,Student at college / university,USA,multiplayer - online - with real life friends,3,25,30.0
2,1,1,1,0,2,1,Somewhat difficult,6,7,6,6,5,Other,PC,11.0,having_fun,undefined,0.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,Male,28,Employed,Canada,singleplayer,8,30,30.0
1,0,1,1,1,1,0,Somewhat difficult,6,6,6,7,2,Other,PC,12.0,having_fun,platinum,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,Male,18,Student at college / university,UK,multiplayer - online - with real life friends,5,27,11.0
1,0,1,2,1,2,1,Somewhat difficult,2,3,2,2,2,Other,PC,25.0,improving,undefined,0.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,Male,24,Student at college / university,Canada,multiplayer - online - with strangers,8,11,34.0
3,3,3,3,3,1,2,Somewhat difficult,5,7,5,5,1,Other,Smartphone / Tablet,9.0,having_fun,undefined,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,18,23,14.0
1,0,1,1,1,0,0,Somewhat difficult,2,3,4,2,3,Starcraft 2,PC,6.0,relaxing,undefined,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Male,22,Student at college / university,USA,multiplayer - online - with real life friends,4,14,13.0
1,2,1,0,1,1,2,Somewhat difficult,3,4,6,5,5,League of Legends,PC,20.0,having_fun,undefined,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with real life friends,8,23,13.0
3,3,3,3,0,0,0,Very difficult,1,3,1,1,1,Other,"Console (PS, Xbox, ...)",6.0,relaxing,undefined,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,Female,18,Student at school,USA,singleplayer,12,7,11.0
1,1,0,1,0,2,1,Not difficult at all,2,5,2,4,1,Other,PC,20.0,having_fun,undefined,0.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,Female,22,Student at college / university,USA,singleplayer,6,14,47.0
3,3,3,3,1,3,1,Extremely difficult,2,4,3,2,2,Other,"Console (PS, Xbox, ...)",10.0,having_fun,undefined,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,Male,18,Student at college / university,USA,singleplayer,17,13,31.0
1,0,1,1,0,2,0,Somewhat difficult,2,6,3,4,3,Starcraft 2,PC,8.0,winning,diamond,20.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,Male,20,Student at college / university,Germany,multiplayer - online - with strangers,5,18,16.0
0,0,0,0,0,0,0,Not difficult at all,6,5,6,4,4,Starcraft 2,PC,25.0,winning,undefined,25.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at school,UK,multiplayer - online - with strangers,0,25,14.0
0,0,0,0,1,0,0,Not difficult at all,5,5,5,6,3,Starcraft 2,PC,25.0,winning,undefined,25.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,Male,22,Employed,South Africa,multiplayer - online - with strangers,1,24,15.0
1,3,2,2,2,1,0,Somewhat difficult,2,4,3,4,3,Starcraft 2,PC,16.0,improving,undefined,5.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,Male,22,Student at college / university,Germany,multiplayer - online - with strangers,11,16,45.0
0,0,0,0,0,1,0,Not difficult at all,5,5,6,5,2,League of Legends,PC,20.0,improving,undefined,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,Male,27,Student at college / university,Germany,multiplayer - online - with real life friends,1,23,15.0
0,0,0,0,0,0,0,Not difficult at all,2,5,5,4,2,Starcraft 2,PC,15.0,improving,undefined,20.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Male,20,Unemployed / between jobs,USA,multiplayer - online - with real life friends,0,18,16.0
0,0,0,0,0,0,0,Not difficult at all,6,6,6,5,6,Other,PC,50.0,improving,undefined,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Male,20,Unemployed / between jobs,Croatia,multiplayer - online - with online acquaintances or teammates,0,29,5.0
2,2,3,1,1,3,1,Very difficult,2,3,1,1,1,League of Legends,PC,12.0,winning,gold,5.0,2.0,2.0,2.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,Male,18,Student at college / university,UK,multiplayer - online - with strangers,13,8,50.0
3,3,3,3,2,0,1,Extremely difficult,2,2,1,1,1,League of Legends,PC,28.0,having_fun,unranked,20.0,0.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,Male,19,Unemployed / between jobs,Switzerland,singleplayer,15,7,33.0
0,0,1,0,0,1,1,Somewhat difficult,5,5,6,2,1,League of Legends,PC,25.0,improving,undefined,5.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,Male,19,Student at college / university,Croatia,multiplayer - online - with strangers,3,19,21.0
0,0,0,0,0,0,0,Not difficult at all,6,6,6,6,6,League of Legends,PC,42.0,having_fun,undefined,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,Male,27,Employed,India,other,0,30,15.0
0,3,3,3,1,2,3,Extremely difficult,1,4,1,1,1,League of Legends,PC,20.0,having_fun,undefined,2.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,Female,21,Employed,Germany,multiplayer - online - with online acquaintances or teammates,15,8,21.0
1,1,1,1,0,1,0,Somewhat difficult,1,7,1,1,1,League of Legends,PC,14.0,relaxing,undefined,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at college / university,Netherlands,multiplayer - online - with online acquaintances or teammates,5,11,11.0
1,3,3,1,0,1,0,Somewhat difficult,1,7,5,1,1,Starcraft 2,PC,80.0,winning,undefined,35.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,0.0,4.0,4.0,0.0,3.0,2.0,1.0,4.0,2.0,Male,18,Student at college / university,UK,multiplayer - online - with strangers,9,15,37.0
1,1,1,1,2,2,1,Somewhat difficult,2,2,1,2,1,League of Legends,PC,50.0,improving,undefined,5.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,9,8,34.0
1,0,1,1,2,2,0,Somewhat difficult,1,6,1,1,2,League of Legends,PC,40.0,having_fun,undefined,15.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,Male,22,Student at college / university,Denmark,multiplayer - online - with online acquaintances or teammates,7,11,35.0
0,0,1,1,0,0,0,Somewhat difficult,3,4,5,2,2,League of Legends,PC,10.0,having_fun,undefined,20.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,Female,20,Employed,Portugal,multiplayer - online - with real life friends,2,16,25.0
0,0,0,1,0,1,0,Not difficult at all,6,6,6,6,6,Starcraft 2,PC,10.0,improving,undefined,5.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Male,22,Student at college / university,UK,multiplayer - online - with strangers,2,30,12.0
0,1,1,0,1,0,1,Somewhat difficult,3,6,2,7,1,League of Legends,PC,28.0,improving,undefined,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,21,Student at college / university,France,multiplayer - online - with online acquaintances or teammates,4,19,4.0
1,1,1,1,1,3,0,Somewhat difficult,1,2,1,3,1,League of Legends,PC,30.0,having_fun,undefined,20.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,Male,20,Unemployed / between jobs,France,multiplayer - online - with real life friends,8,8,22.0
3,1,2,1,0,1,0,Not difficult at all,1,6,1,2,1,Heroes of the Storm,PC,20.0,having_fun,unranked,50.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,Male,23,Student at college / university,France,multiplayer - online - with strangers,8,11,33.0
3,3,3,1,1,3,3,Very difficult,1,1,1,1,1,League of Legends,PC,28.0,having_fun,undefined,8.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,0.0,4.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,Male,21,Employed,UK,multiplayer - online - with online acquaintances or teammates,17,5,34.0
1,1,1,1,0,0,0,Not difficult at all,3,5,3,3,3,League of Legends,PC,40.0,improving,undefined,10.0,0.0,3.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,Male,23,Unemployed / between jobs,Argentina,multiplayer - online - with online acquaintances or teammates,4,17,26.0
1,0,0,0,1,1,0,Somewhat difficult,2,2,2,2,1,League of Legends,PC,30.0,having_fun,gold,15.0,0.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0,Male,18,Student at school,Germany,singleplayer,3,9,40.0
1,1,3,1,1,3,3,Not difficult at all,6,6,7,5,5,League of Legends,PC,30.0,winning,undefined,15.0,1.0,2.0,3.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,Male,18,Employed,Germany,multiplayer - online - with real life friends,13,29,46.0
0,0,1,1,0,0,0,Somewhat difficult,5,6,6,4,2,Other,PC,30.0,improving,undefined,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Female,20,Student at college / university,Germany,multiplayer - online - with online acquaintances or teammates,2,23,17.0
1,0,1,2,0,2,0,Not difficult at all,2,3,4,2,6,League of Legends,PC,17.0,improving,unranked,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,Male,27,Employed,Estonia,multiplayer - online - with strangers,6,17,11.0
0,0,0,1,1,1,0,Not difficult at all,3,4,5,4,3,League of Legends,PC,30.0,having_fun,undefined,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,Male,20,Employed,UK,multiplayer - online - with real life friends,3,19,6.0
0,0,1,1,0,2,0,Somewhat difficult,3,6,5,5,3,League of Legends,PC,7.0,having_fun,undefined,14.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,Male,34,Employed,Germany,multiplayer - online - with strangers,4,22,18.0
2,1,1,0,0,3,0,Somewhat difficult,1,2,1,1,1,Starcraft 2,PC,14.0,winning,undefined,10.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,1.0,2.0,Male,19,Unemployed / between jobs,Russia,multiplayer - online - with online acquaintances or teammates,7,6,46.0
1,1,1,1,0,1,1,Somewhat difficult,2,5,4,5,5,League of Legends,PC,30.0,having_fun,undefined,5.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,Male,21,Student at college / university,Czech Republic,singleplayer,6,21,28.0
0,0,3,0,0,0,0,Somewhat difficult,2,2,2,2,4,League of Legends,PC,25.0,having_fun,undefined,10.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,Male,20,Unemployed / between jobs,Netherlands,multiplayer - online - with online acquaintances or teammates,3,12,14.0
1,1,0,1,2,0,0,Not difficult at all,6,6,6,7,6,League of Legends,PC,10.0,having_fun,undefined,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,Female,20,Student at college / university,Lithuania,other,5,31,27.0
2,1,1,1,0,1,1,Somewhat difficult,5,4,5,3,5,World of Warcraft,PC,45.0,improving,undefined,3.0,1.0,4.0,3.0,4.0,2.0,3.0,0.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0,Male,35,Employed,Ireland,multiplayer - online - with online acquaintances or teammates,7,22,43.0
2,3,2,1,0,1,2,Somewhat difficult,6,7,6,3,5,League of Legends,PC,40.0,having_fun,diamond,15.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Female,18,Student at school,Norway,multiplayer - online - with real life friends,11,27,7.0
0,0,1,0,0,0,0,Not difficult at all,6,6,6,6,7,League of Legends,PC,12.0,improving,undefined,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Male,25,Employed,Germany,multiplayer - online - with real life friends,1,31,5.0
1,1,1,0,2,1,1,Somewhat difficult,4,4,5,3,5,League of Legends,PC,16.0,having_fun,undefined,10.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,Male,19,Student at college / university,Japan,multiplayer - online - with online acquaintances or teammates,7,21,14.0
1,0,1,2,0,1,1,Somewhat difficult,6,6,6,7,6,Starcraft 2,PC,13.0,improving,undefined,20.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,Male,23,Student at college / university,Belgium,multiplayer - online - with real life friends,6,31,19.0
0,0,0,0,1,0,0,Not difficult at all,2,5,3,2,1,Counter Strike,PC,20.0,having_fun,undefined,5.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Male,19,Student at school,Switzerland,multiplayer - online - with real life friends,1,13,13.0
0,0,0,0,0,0,1,Not difficult at all,5,6,6,6,4,League of Legends,PC,16.0,having_fun,undefined,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Male,18,Student at school,UK,multiplayer - online - with real life friends,1,27,2.0
3,3,3,3,1,3,2,Extremely difficult,2,2,2,4,2,Other,Smartphone / Tablet,10.0,improving,undefined,0.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,Male,36,Employed,Canada,other,18,12,30.0
0,0,1,0,0,1,0,Not difficult at all,5,5,5,4,3,League of Legends,PC,12.0,improving,undefined,3.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,Male,18,Employed,UK,multiplayer - online - with real life friends,2,22,16.0
1,2,2,1,2,2,0,Somewhat difficult,2,2,3,4,5,League of Legends,PC,21.0,having_fun,undefined,5.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,Male,21,Student at college / university,Croatia,multiplayer - online - with real life friends,10,16,23.0
0,0,1,1,0,0,1,Somewhat difficult,5,5,5,4,5,League of Legends,PC,5.0,having_fun,undefined,10.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Male,23,Employed,Germany,multiplayer - online - with real life friends,3,24,8.0
0,0,1,1,1,1,0,Not difficult at all,5,4,5,3,3,League of Legends,PC,40.0,improving,undefined,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,Male,22,Student at college / university,Finland,multiplayer - online - with strangers,4,20,14.0
1,1,1,0,0,0,0,Not difficult at all,2,6,5,1,1,Starcraft 2,PC,10.0,improving,undefined,10.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Male,21,Student at college / university,Canada,multiplayer - online - with online acquaintances or teammates,3,15,13.0
1,1,0,1,0,1,1,Not difficult at all,5,5,6,5,4,League of Legends,PC,11.0,improving,undefined,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Male,18,Student at college / university,Singapore,multiplayer - online - with online acquaintances or teammates,5,25,8.0
1,0,1,0,0,0,0,Not difficult at all,3,5,2,3,1,Other,PC,15.0,having_fun,undefined,5.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,Male,25,Employed,UK,singleplayer,2,14,35.0
1,0,0,0,3,1,0,Not difficult at all,2,6,5,6,6,League of Legends,PC,30.0,improving,undefined,10.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,4.0,4.0,3.0,0.0,2.0,3.0,0.0,3.0,2.0,Male,20,Student at college / university,Belgium,multiplayer - online - with real life friends,5,25,36.0
2,2,2,1,1,1,0,Somewhat difficult,3,6,5,4,2,League of Legends,PC,12.0,winning,undefined,5.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,Male,19,Student at college / university,Argentina,multiplayer - online - with online acquaintances or teammates,9,20,32.0
2,0,0,1,1,0,0,Not difficult at all,6,6,6,6,7,Starcraft 2,PC,15.0,having_fun,undefined,20.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Male,18,Student at college / university,UK,multiplayer - online - with strangers,4,31,4.0
0,0,0,0,1,0,1,Not difficult at all,5,5,5,6,5,League of Legends,PC,30.0,having_fun,undefined,5.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,Male,24,Employed,Portugal,multiplayer - online - with online acquaintances or teammates,2,26,12.0
0,0,0,0,0,0,0,Not difficult at all,5,5,5,4,5,Starcraft 2,PC,20.0,improving,undefined,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Male,25,Employed,Romania,multiplayer - online - with strangers,0,24,3.0
0,0,0,0,0,0,0,Not difficult at all,5,6,5,3,3,League of Legends,PC,30.0,winning,undefined,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,23,Unemployed / between jobs,Poland,multiplayer - online - with strangers,0,22,2.0
0,1,3,1,0,1,0,Not difficult at all,1,4,1,1,1,League of Legends,PC,21.0,improving,undefined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,18,Student at college / university,Germany,multiplayer - online - with strangers,6,8,0.0
1,0,0,1,0,1,0,Not difficult at all,2,3,3,1,4,League of Legends,PC,50.0,relaxing,undefined,10.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,Male,21,Student at college / university,Austria,multiplayer - online - with strangers,3,13,22.0
0,0,0,0,0,1,0,Not difficult at all,2,5,6,2,3,League of Legends,PC,20.0,having_fun,undefined,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Male,23,Student at college / university,Netherlands,multiplayer - online - with online acquaintances or teammates,1,18,3.0
1,1,1,1,2,0,0,Somewhat difficult,5,6,5,4,3,League of Legends,PC,25.0,improving,undefined,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,Male,22,Employed,Germany,multiplayer - online - with real life friends,6,23,6.0
1,0,0,0,0,0,0,Somewhat difficult,5,6,6,5,5,League of Legends,PC,17.0,having_fun,undefined,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,19,Student at college / university,Argentina,multiplayer - online - with strangers,1,27,10.0
0,0,0,0,0,1,0,Not difficult at all,7,5,7,5,7,League of Legends,PC,50.0,having_fun,undefined,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Male,18,Unemployed / between jobs,Denmark,multiplayer - online - with real life friends,1,31,10.0
0,0,0,0,0,1,0,Somewhat difficult,2,4,4,2,3,Counter Strike,PC,80.0,improving,undefined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Male,29,Unemployed / between jobs,UK,multiplayer - online - with online acquaintances or teammates,1,15,1.0
1,0,0,0,0,0,0,Not difficult at all,3,6,3,5,7,Other,PC,15.0,relaxing,undefined,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Male,39,Employed,Sweden,multiplayer - online - with online acquaintances or teammates,1,24,9.0
1,2,1,0,0,0,0,Not difficult at all,3,5,6,4,3,League of Legends,PC,10.0,improving,undefined,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Male,25,Student at college / university,Germany,multiplayer - online - with real life friends,4,21,2.0
1,2,3,2,3,0,0,Not difficult at all,4,2,5,2,1,Starcraft 2,PC,10.0,improving,undefined,10.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,Male,21,Student at college / university,Denmark,multiplayer - online - with strangers,11,14,23.0
